year,gp,driver,team,finish_position,points,avg_lap_time,fastest_lap,laps_completed,round_number,is_win,is_podium,is_tops,cumulative_points,cumulative_wins,cumulative_podiums,points_momentum,avg_finish_lastN,consistency_score,race_leader_points,points_gap_to_leader
2025,Las Vegas Grand Prix,HAM,Ferrari,8.0,4.0,0 days 00:01:38.555960,0 days 00:01:34.553000,50,22,0,0,0,109.0,0,0,4.0,8.0,7.6,270.0,161.0
2025,Abu Dhabi Grand Prix,HAM,Ferrari,8.0,4.0,0 days 00:01:30.347224137,0 days 00:01:28.094000,58,24,0,0,0,113.0,0,0,4.0,8.0,8.0,288.0,175.0
2025,Australian Grand Prix,HUL,Kick Sauber,7.0,6.0,0 days 00:01:44.740166666,0 days 00:01:25.243000,57,1,0,0,0,6.0,0,0,6.0,7.0,7.0,25.0,19.0
2025,Japanese Grand Prix,HUL,Kick Sauber,16.0,0.0,0 days 00:01:34.508301886,0 days 00:01:32.572000,53,3,0,0,0,6.0,0,0,3.0,11.5,11.5,43.0,37.0
2025,Bahrain Grand Prix,HUL,Kick Sauber,20.0,0.0,0 days 00:01:41.629947368,0 days 00:01:37.338000,57,4,0,0,0,6.0,0,0,2.0,14.333333333333334,14.333333333333334,58.0,52.0
2025,Saudi Arabian Grand Prix,HUL,Kick Sauber,15.0,0.0,0 days 00:01:36.809021276,0 days 00:01:33.446000,49,5,0,0,0,6.0,0,0,0.0,17.0,14.5,70.0,64.0
2025,Emilia Romagna Grand Prix,HUL,Kick Sauber,12.0,0.0,0 days 00:01:27.674523809,0 days 00:01:20.401000,63,7,0,0,0,6.0,0,0,0.0,15.666666666666666,14.0,94.0,88.0
2025,Monaco Grand Prix,HUL,Kick Sauber,16.0,0.0,0 days 00:01:20.334039473,0 days 00:01:15.223000,76,8,0,0,0,6.0,0,0,0.0,14.333333333333334,15.8,113.0,107.0
2025,Spanish Grand Prix,HUL,Kick Sauber,5.0,10.0,0 days 00:01:24.712469696,0 days 00:01:17.575000,66,9,0,0,1,16.0,0,0,3.3333333333333335,11.0,13.6,131.0,115.0
2025,Canadian Grand Prix,HUL,Kick Sauber,8.0,4.0,0 days 00:01:18.972171428,0 days 00:01:15.372000,70,10,0,0,0,20.0,0,0,4.666666666666667,9.666666666666666,11.2,134.0,114.0
2025,Austrian Grand Prix,HUL,Kick Sauber,9.0,2.0,0 days 00:01:12.977000,0 days 00:01:09.459000,69,11,0,0,0,22.0,0,0,5.333333333333333,7.333333333333333,10.0,156.0,134.0
2025,British Grand Prix,HUL,Kick Sauber,3.0,15.0,0 days 00:01:46.569260869,0 days 00:01:30.933000,52,12,0,1,1,37.0,0,1,7.0,6.666666666666667,8.2,181.0,144.0
2025,Hungarian Grand Prix,HUL,Kick Sauber,13.0,0.0,0 days 00:01:23.369550724,0 days 00:01:20.013000,69,14,0,0,0,37.0,0,1,5.666666666666667,8.333333333333334,7.6,206.0,169.0
2025,Dutch Grand Prix,HUL,Kick Sauber,14.0,0.0,0 days 00:01:22.355194444,0 days 00:01:14.912000,72,15,0,0,0,37.0,0,1,5.0,10.0,9.4,213.0,176.0
2025,Italian Grand Prix,HUL,Kick Sauber,20.0,0.0,,,1,16,0,0,0,37.0,0,1,0.0,15.666666666666666,11.8,228.0,191.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,16.0,0.0,0 days 00:01:48.143395833,0 days 00:01:44.370000,51,17,0,0,0,37.0,0,1,0.0,16.666666666666668,13.2,230.0,193.0
2025,Singapore Grand Prix,HUL,Kick Sauber,20.0,0.0,0 days 00:01:39.531262295,0 days 00:01:35.404000,61,18,0,0,0,37.0,0,1,0.0,18.666666666666668,16.6,245.0,208.0
2025,Mexico City Grand Prix,HUL,Kick Sauber,19.0,0.0,0 days 00:01:25.005360,0 days 00:01:23.091000,25,20,0,0,0,37.0,0,1,0.0,18.333333333333332,17.8,270.0,233.0
2025,Las Vegas Grand Prix,HUL,Kick Sauber,7.0,6.0,0 days 00:01:38.391260,0 days 00:01:34.592000,50,22,0,0,0,43.0,0,1,2.0,15.333333333333334,16.4,270.0,227.0
2025,Abu Dhabi Grand Prix,HUL,Kick Sauber,9.0,2.0,0 days 00:01:30.456603448,0 days 00:01:27.050000,58,24,0,0,0,45.0,0,1,2.6666666666666665,11.666666666666666,14.2,288.0,243.0
2025,Australian Grand Prix,LAW,Red Bull Racing,15.0,0.0,0 days 00:01:41.752523809,0 days 00:01:22.970000,47,1,0,0,0,0.0,0,0,0.0,15.0,15.0,25.0,25.0
2025,Japanese Grand Prix,LAW,Racing Bulls,17.0,0.0,0 days 00:01:34.522962264,0 days 00:01:32.043000,53,3,0,0,0,0.0,0,0,0.0,16.0,16.0,43.0,43.0
2025,Bahrain Grand Prix,LAW,Racing Bulls,16.0,0.0,0 days 00:01:40.656357142,0 days 00:01:37.380000,57,4,0,0,0,0.0,0,0,0.0,16.0,16.0,58.0,58.0
2025,Saudi Arabian Grand Prix,LAW,Racing Bulls,12.0,0.0,0 days 00:01:36.065041666,0 days 00:01:32.998000,50,5,0,0,0,0.0,0,0,0.0,15.0,15.0,70.0,70.0
2025,Emilia Romagna Grand Prix,LAW,Racing Bulls,14.0,0.0,0 days 00:01:27.709682539,0 days 00:01:20.473000,63,7,0,0,0,0.0,0,0,0.0,14.0,14.8,94.0,94.0
2025,Monaco Grand Prix,LAW,Racing Bulls,8.0,4.0,0 days 00:01:19.228428571,0 days 00:01:15.321000,77,8,0,0,0,4.0,0,0,1.3333333333333333,11.333333333333334,13.4,113.0,109.0
2025,Spanish Grand Prix,LAW,Racing Bulls,11.0,0.0,0 days 00:01:24.892530303,0 days 00:01:19.424000,66,9,0,0,0,4.0,0,0,1.3333333333333333,11.0,12.2,131.0,127.0
2025,Canadian Grand Prix,LAW,Racing Bulls,19.0,0.0,0 days 00:01:18.420226415,0 days 00:01:16.320000,54,10,0,0,0,4.0,0,0,1.3333333333333333,12.666666666666666,12.8,134.0,130.0
2025,Austrian Grand Prix,LAW,Racing Bulls,6.0,8.0,0 days 00:01:12.792100,0 days 00:01:09.977000,70,11,0,0,0,12.0,0,0,2.6666666666666665,12.0,11.6,156.0,144.0
2025,British Grand Prix,LAW,Racing Bulls,19.0,0.0,,,1,12,0,0,0,12.0,0,0,2.6666666666666665,14.666666666666666,12.6,181.0,169.0
2025,Hungarian Grand Prix,LAW,Racing Bulls,8.0,4.0,0 days 00:01:22.724028571,0 days 00:01:20.457000,70,14,0,0,0,16.0,0,0,4.0,11.0,12.6,206.0,190.0
2025,Dutch Grand Prix,LAW,Racing Bulls,12.0,0.0,0 days 00:01:22.318222222,0 days 00:01:13.879000,72,15,0,0,0,16.0,0,0,1.3333333333333333,13.0,12.8,213.0,197.0
2025,Italian Grand Prix,LAW,Racing Bulls,14.0,0.0,0 days 00:01:24.654264150,0 days 00:01:22.777000,53,16,0,0,0,16.0,0,0,1.3333333333333333,11.333333333333334,11.8,228.0,212.0
2025,Azerbaijan Grand Prix,LAW,Racing Bulls,5.0,10.0,0 days 00:01:46.787541666,0 days 00:01:44.531000,51,17,0,0,1,26.0,0,0,3.3333333333333335,10.333333333333334,11.6,230.0,204.0
2025,Singapore Grand Prix,LAW,Racing Bulls,15.0,0.0,0 days 00:01:39.172327868,0 days 00:01:35.641000,61,18,0,0,0,26.0,0,0,3.3333333333333335,11.333333333333334,10.8,245.0,219.0
2025,Mexico City Grand Prix,LAW,Racing Bulls,20.0,0.0,0 days 00:01:36.384400,0 days 00:01:25.124000,5,20,0,0,0,26.0,0,0,3.3333333333333335,13.333333333333334,13.2,270.0,244.0
2025,Las Vegas Grand Prix,LAW,Racing Bulls,14.0,0.0,0 days 00:01:39.422857142,0 days 00:01:34.837000,49,22,0,0,0,26.0,0,0,0.0,16.333333333333332,13.6,270.0,244.0
2025,Abu Dhabi Grand Prix,LAW,Racing Bulls,18.0,0.0,0 days 00:01:30.739087719,0 days 00:01:28.886000,57,24,0,0,0,26.0,0,0,0.0,17.333333333333332,14.4,288.0,262.0
2025,Australian Grand Prix,LEC,Ferrari,8.0,4.0,0 days 00:01:43.933528301,0 days 00:01:25.271000,57,1,0,0,0,4.0,0,0,4.0,8.0,8.0,25.0,21.0
2025,Japanese Grand Prix,LEC,Ferrari,4.0,12.0,0 days 00:01:33.265660377,0 days 00:01:31.469000,53,3,0,0,1,16.0,0,0,8.0,6.0,6.0,43.0,27.0
2025,Bahrain Grand Prix,LEC,Ferrari,4.0,12.0,0 days 00:01:40.018642857,0 days 00:01:36.132000,57,4,0,0,1,28.0,0,0,9.333333333333334,5.333333333333333,5.333333333333333,58.0,30.0
2025,Saudi Arabian Grand Prix,LEC,Ferrari,3.0,15.0,0 days 00:01:34.547104166,0 days 00:01:32.192000,50,5,0,1,1,43.0,0,1,13.0,3.6666666666666665,4.75,70.0,27.0
2025,Emilia Romagna Grand Prix,LEC,Ferrari,6.0,8.0,0 days 00:01:27.523380952,0 days 00:01:19.048000,63,7,0,0,0,51.0,0,1,11.666666666666666,4.333333333333333,5.0,94.0,43.0
2025,Monaco Grand Prix,LEC,Ferrari,2.0,18.0,0 days 00:01:17.397102564,0 days 00:01:14.055000,78,8,0,1,1,69.0,0,2,13.666666666666666,3.6666666666666665,3.8,113.0,44.0
2025,Spanish Grand Prix,LEC,Ferrari,3.0,15.0,0 days 00:01:24.664090909,0 days 00:01:17.259000,66,9,0,1,1,84.0,0,3,13.666666666666666,3.6666666666666665,3.6,131.0,47.0
2025,Canadian Grand Prix,LEC,Ferrari,5.0,10.0,0 days 00:01:18.801857142,0 days 00:01:14.261000,70,10,0,0,1,94.0,0,3,14.333333333333334,3.3333333333333335,3.8,134.0,40.0
2025,Austrian Grand Prix,LEC,Ferrari,3.0,15.0,0 days 00:01:12.107328571,0 days 00:01:08.765000,70,11,0,1,1,109.0,0,4,13.333333333333334,3.6666666666666665,3.8,156.0,47.0
2025,British Grand Prix,LEC,Ferrari,14.0,0.0,0 days 00:01:48.809574468,0 days 00:01:30.819000,52,12,0,0,0,109.0,0,4,8.333333333333334,7.333333333333333,5.4,181.0,72.0
2025,Hungarian Grand Prix,LEC,Ferrari,4.0,12.0,0 days 00:01:22.268442857,0 days 00:01:20.440000,70,14,0,0,1,121.0,0,4,9.0,7.0,5.8,206.0,85.0
2025,Dutch Grand Prix,LEC,Ferrari,19.0,0.0,0 days 00:01:18.788807692,0 days 00:01:14.557000,52,15,0,0,0,121.0,0,4,4.0,12.333333333333334,9.0,213.0,92.0
2025,Italian Grand Prix,LEC,Ferrari,4.0,12.0,0 days 00:01:23.583943396,0 days 00:01:21.294000,53,16,0,0,1,133.0,0,4,8.0,9.0,8.8,228.0,95.0
2025,Azerbaijan Grand Prix,LEC,Ferrari,9.0,2.0,0 days 00:01:47.075687500,0 days 00:01:44.274000,51,17,0,0,0,135.0,0,4,4.666666666666667,10.666666666666666,10.0,230.0,95.0
2025,Singapore Grand Prix,LEC,Ferrari,6.0,8.0,0 days 00:01:37.876822580,0 days 00:01:35.983000,62,18,0,0,0,143.0,0,4,7.333333333333333,6.333333333333333,8.4,245.0,102.0
2025,Mexico City Grand Prix,LEC,Ferrari,2.0,18.0,0 days 00:01:23.223915492,0 days 00:01:21.588000,71,20,0,1,1,161.0,0,5,9.333333333333334,5.666666666666667,8.0,270.0,109.0
2025,Las Vegas Grand Prix,LEC,Ferrari,4.0,12.0,0 days 00:01:37.982140,0 days 00:01:34.304000,50,22,0,0,1,173.0,0,5,12.666666666666666,4.0,5.0,270.0,97.0
2025,Abu Dhabi Grand Prix,LEC,Ferrari,4.0,12.0,0 days 00:01:29.495655172,0 days 00:01:26.725000,58,24,0,0,1,185.0,0,5,14.0,3.3333333333333335,5.0,288.0,103.0
2025,Australian Grand Prix,NOR,McLaren,1.0,25.0,0 days 00:01:43.428301886,0 days 00:01:22.167000,57,1,1,1,1,25.0,1,1,25.0,1.0,1.0,25.0,0.0
2025,Japanese Grand Prix,NOR,McLaren,2.0,18.0,0 days 00:01:32.988792452,0 days 00:01:31.116000,53,3,0,1,1,43.0,1,2,21.5,1.5,1.5,43.0,0.0
2025,Bahrain Grand Prix,NOR,McLaren,3.0,15.0,0 days 00:01:39.984000,0 days 00:01:35.728000,57,4,0,1,1,58.0,1,3,19.333333333333332,2.0,2.0,58.0,0.0
2025,Saudi Arabian Grand Prix,NOR,McLaren,4.0,12.0,0 days 00:01:34.714229166,0 days 00:01:31.778000,50,5,0,0,1,70.0,1,3,15.0,3.0,2.5,70.0,0.0
2025,Emilia Romagna Grand Prix,NOR,McLaren,2.0,18.0,0 days 00:01:27.290603174,0 days 00:01:18.311000,63,7,0,1,1,88.0,1,4,15.0,3.0,2.4,94.0,6.0
2025,Monaco Grand Prix,NOR,McLaren,1.0,25.0,0 days 00:01:17.356961538,0 days 00:01:13.221000,78,8,1,1,1,113.0,2,5,18.333333333333332,2.3333333333333335,2.4,113.0,0.0
2025,Spanish Grand Prix,NOR,McLaren,2.0,18.0,0 days 00:01:24.543121212,0 days 00:01:16.187000,66,9,0,1,1,131.0,2,6,20.333333333333332,1.6666666666666667,2.4,131.0,0.0
2025,Canadian Grand Prix,NOR,McLaren,18.0,0.0,0 days 00:01:16.325303030,0 days 00:01:14.229000,67,10,0,0,0,131.0,2,6,14.333333333333334,7.0,5.4,134.0,3.0
2025,Austrian Grand Prix,NOR,McLaren,1.0,25.0,0 days 00:01:11.824185714,0 days 00:01:08.272000,70,11,1,1,1,156.0,3,7,14.333333333333334,7.0,4.8,156.0,0.0
2025,British Grand Prix,NOR,McLaren,1.0,25.0,0 days 00:01:45.549217391,0 days 00:01:29.734000,52,12,1,1,1,181.0,4,8,16.666666666666668,6.666666666666667,4.6,181.0,0.0
2025,Hungarian Grand Prix,NOR,McLaren,1.0,25.0,0 days 00:01:21.731871428,0 days 00:01:19.918000,70,14,1,1,1,206.0,5,9,25.0,1.0,4.6,206.0,0.0
2025,Dutch Grand Prix,NOR,McLaren,18.0,0.0,0 days 00:01:20.757609375,0 days 00:01:12.379000,65,15,0,0,0,206.0,5,9,16.666666666666668,6.666666666666667,7.8,213.0,7.0
2025,Italian Grand Prix,NOR,McLaren,2.0,18.0,0 days 00:01:23.462867924,0 days 00:01:20.901000,53,16,0,1,1,224.0,5,10,14.333333333333334,7.0,4.6,228.0,4.0
2025,Azerbaijan Grand Prix,NOR,McLaren,7.0,6.0,0 days 00:01:46.974145833,0 days 00:01:44.155000,51,17,0,0,0,230.0,5,10,8.0,9.0,5.8,230.0,0.0
2025,Singapore Grand Prix,NOR,McLaren,3.0,15.0,0 days 00:01:37.232790322,0 days 00:01:35.555000,62,18,0,1,1,245.0,5,11,13.0,4.0,6.2,245.0,0.0
2025,Mexico City Grand Prix,NOR,McLaren,1.0,25.0,0 days 00:01:22.796816901,0 days 00:01:20.764000,71,20,1,1,1,270.0,6,12,15.333333333333334,3.6666666666666665,6.2,270.0,0.0
2025,Las Vegas Grand Prix,NOR,McLaren,19.0,0.0,0 days 00:01:37.783400,0 days 00:01:33.965000,50,22,0,0,0,270.0,6,12,13.333333333333334,7.666666666666667,6.4,270.0,0.0
2025,Abu Dhabi Grand Prix,NOR,McLaren,3.0,15.0,0 days 00:01:29.380017241,0 days 00:01:26.818000,58,24,0,1,1,285.0,6,13,13.333333333333334,7.666666666666667,6.6,288.0,3.0
2025,Australian Grand Prix,OCO,Haas F1 Team,13.0,0.0,0 days 00:01:43.848698113,0 days 00:01:26.764000,57,1,0,0,0,0.0,0,0,0.0,13.0,13.0,25.0,25.0
2025,Japanese Grand Prix,OCO,Haas F1 Team,18.0,0.0,0 days 00:01:34.536245283,0 days 00:01:31.967000,53,3,0,0,0,0.0,0,0,0.0,15.5,15.5,43.0,43.0
2025,Bahrain Grand Prix,OCO,Haas F1 Team,8.0,4.0,0 days 00:01:41.468052631,0 days 00:01:37.098000,57,4,0,0,0,4.0,0,0,1.3333333333333333,13.0,13.0,58.0,54.0
2025,Saudi Arabian Grand Prix,OCO,Haas F1 Team,14.0,0.0,0 days 00:01:36.801416666,0 days 00:01:34.309000,50,5,0,0,0,4.0,0,0,1.3333333333333333,13.333333333333334,13.25,70.0,66.0
2025,Emilia Romagna Grand Prix,OCO,Haas F1 Team,20.0,0.0,0 days 00:01:23.790185185,0 days 00:01:21.413000,28,7,0,0,0,4.0,0,0,1.3333333333333333,14.0,14.6,94.0,90.0
2025,Monaco Grand Prix,OCO,Haas F1 Team,7.0,6.0,0 days 00:01:19.219116883,0 days 00:01:15.157000,77,8,0,0,0,10.0,0,0,2.0,13.666666666666666,13.4,113.0,103.0
2025,Spanish Grand Prix,OCO,Haas F1 Team,16.0,0.0,0 days 00:01:24.993515151,0 days 00:01:18.624000,66,9,0,0,0,10.0,0,0,2.0,14.333333333333334,13.0,131.0,121.0
2025,Canadian Grand Prix,OCO,Haas F1 Team,9.0,2.0,0 days 00:01:19.915376811,0 days 00:01:14.593000,69,10,0,0,0,12.0,0,0,2.6666666666666665,10.666666666666666,13.2,134.0,122.0
2025,Austrian Grand Prix,OCO,Haas F1 Team,10.0,1.0,0 days 00:01:13.009840579,0 days 00:01:09.550000,69,11,0,0,0,13.0,0,0,1.0,11.666666666666666,12.4,156.0,143.0
2025,British Grand Prix,OCO,Haas F1 Team,13.0,0.0,0 days 00:01:48.310808510,0 days 00:01:30.818000,52,12,0,0,0,13.0,0,0,1.0,10.666666666666666,11.0,181.0,168.0
2025,Hungarian Grand Prix,OCO,Haas F1 Team,16.0,0.0,0 days 00:01:23.572304347,0 days 00:01:21.916000,69,14,0,0,0,13.0,0,0,0.3333333333333333,13.0,12.8,206.0,193.0
2025,Dutch Grand Prix,OCO,Haas F1 Team,10.0,1.0,0 days 00:01:22.276555555,0 days 00:01:13.986000,72,15,0,0,0,14.0,0,0,0.3333333333333333,13.0,11.6,213.0,199.0
2025,Italian Grand Prix,OCO,Haas F1 Team,15.0,0.0,0 days 00:01:24.739615384,0 days 00:01:22.892000,52,16,0,0,0,14.0,0,0,0.3333333333333333,13.666666666666666,12.8,228.0,214.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,14.0,0.0,0 days 00:01:48.077833333,0 days 00:01:45.388000,51,17,0,0,0,14.0,0,0,0.3333333333333333,13.0,13.6,230.0,216.0
2025,Singapore Grand Prix,OCO,Haas F1 Team,18.0,0.0,0 days 00:01:39.500000,0 days 00:01:36.646000,61,18,0,0,0,14.0,0,0,0.0,15.666666666666666,14.6,245.0,231.0
2025,Mexico City Grand Prix,OCO,Haas F1 Team,9.0,2.0,0 days 00:01:23.859690140,0 days 00:01:21.869000,71,20,0,0,0,16.0,0,0,0.6666666666666666,13.666666666666666,13.2,270.0,254.0
2025,Las Vegas Grand Prix,OCO,Haas F1 Team,9.0,2.0,0 days 00:01:38.581280,0 days 00:01:34.557000,50,22,0,0,0,18.0,0,0,1.3333333333333333,12.0,13.0,270.0,252.0
2025,Abu Dhabi Grand Prix,OCO,Haas F1 Team,7.0,6.0,0 days 00:01:30.299051724,0 days 00:01:28.655000,58,24,0,0,0,24.0,0,0,3.3333333333333335,8.333333333333334,11.4,288.0,264.0
2025,Australian Grand Prix,PIA,McLaren,9.0,2.0,0 days 00:01:42.084461538,0 days 00:01:23.242000,57,1,0,0,0,2.0,0,0,2.0,9.0,9.0,25.0,23.0
